2024-06-09 20:42:08,788.bbq_producer.INFO ==================================================
2024-06-09 20:42:08,788.bbq_producer.INFO Today is 2024-06-09 at 08:42 PM
2024-06-09 20:42:08,788.bbq_producer.INFO Running on: posix Darwin 21.4.0
2024-06-09 20:42:08,788.bbq_producer.INFO Python version:  3.12.2
2024-06-09 20:42:08,788.bbq_producer.INFO Python path: /Library/Frameworks/Python.framework/Versions/3.12
2024-06-09 20:42:08,788.bbq_producer.INFO Working dir: /Users/olakunlealabi/Documents/streaming-05-smart-smoker-5
2024-06-09 20:42:08,788.bbq_producer.INFO ==================================================
2024-06-09 20:42:10,879.bbq_producer.INFO Opened RabbitMQ
2024-06-09 20:43:11,528.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 20:25:30', 178.0)
2024-06-09 20:43:11,558.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 20:25:30', 169.0)
2024-06-09 20:43:11,587.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 20:26:25', 177.3)
2024-06-09 20:43:11,611.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 20:26:25', 168.8)
2024-06-09 20:43:11,635.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 20:26:30', 177.3)
2024-06-09 20:43:11,663.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 20:26:30', 168.8)
2024-06-09 20:43:11,696.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 20:27:25', 176.6)
2024-06-09 20:43:11,728.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 20:27:25', 168.5)
2024-06-09 20:43:11,755.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 20:27:30', 176.6)
2024-06-09 20:43:11,781.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 20:27:30', 168.5)
2024-06-09 20:43:11,806.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 20:28:25', 176.0)
2024-06-09 20:43:11,831.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 20:28:25', 168.2)
2024-06-09 20:43:11,864.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 20:28:30', 176.0)
2024-06-09 20:43:11,888.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 20:28:30', 168.2)
2024-06-09 20:43:11,916.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 20:29:25', 175.4)
2024-06-09 20:43:11,943.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 20:29:25', 167.8)
2024-06-09 20:43:11,968.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 20:29:30', 175.4)
2024-06-09 20:43:11,994.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 20:29:30', 167.8)
2024-06-09 20:43:12,026.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 20:30:25', 174.9)
2024-06-09 20:43:12,055.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 20:30:25', 167.4)
2024-06-09 20:43:12,084.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 20:30:30', 174.9)
2024-06-09 20:43:12,112.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 20:30:30', 167.4)
2024-06-09 20:43:12,141.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 20:31:25', 174.6)
2024-06-09 20:43:12,168.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 20:31:25', 167.0)
2024-06-09 20:43:12,194.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 20:31:30', 174.6)
2024-06-09 20:43:12,229.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 20:31:30', 167.0)
2024-06-09 20:43:12,255.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 20:32:25', 174.4)
2024-06-09 20:43:12,281.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 20:32:25', 166.7)
2024-06-09 20:43:12,305.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 20:32:30', 174.4)
2024-06-09 20:43:12,332.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 20:32:30', 166.7)
2024-06-09 20:43:12,357.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 20:33:25', 174.3)
2024-06-09 20:43:12,384.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 20:33:25', 166.4)
2024-06-09 20:43:12,412.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 20:33:30', 174.3)
2024-06-09 20:43:12,443.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 20:33:30', 166.4)
2024-06-09 20:43:12,471.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 20:34:25', 174.4)
2024-06-09 20:43:12,499.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 20:34:25', 166.2)
2024-06-09 20:43:12,523.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 20:34:30', 174.4)
2024-06-09 20:43:12,560.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 20:34:30', 166.2)
2024-06-09 20:43:12,586.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 20:35:25', 174.5)
2024-06-09 20:43:12,611.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 20:35:25', 166.0)
2024-06-09 20:43:12,641.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 20:35:30', 174.5)
2024-06-09 20:43:12,670.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 20:35:30', 166.0)
2024-06-09 20:43:12,702.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 20:36:25', 174.7)
2024-06-09 20:43:12,728.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 20:36:25', 165.9)
2024-06-09 20:43:12,759.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 20:36:30', 174.7)
2024-06-09 20:43:12,787.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 20:36:30', 165.9)
2024-06-09 20:43:12,815.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 20:37:25', 175.0)
2024-06-09 20:43:12,839.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 20:37:25', 165.8)
2024-06-09 20:43:12,870.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 20:37:30', 175.0)
2024-06-09 20:43:12,901.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 20:37:30', 165.8)
2024-06-09 20:43:12,931.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 20:38:25', 175.3)
2024-06-09 20:43:12,962.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 20:38:25', 165.7)
2024-06-09 20:43:12,995.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 20:38:30', 175.3)
2024-06-09 20:43:13,024.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 20:38:30', 165.7)
2024-06-09 20:43:13,054.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 20:39:25', 175.8)
2024-06-09 20:43:13,081.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 20:39:25', 165.7)
2024-06-09 20:43:13,112.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 20:39:30', 175.8)
2024-06-09 20:43:13,143.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 20:39:30', 165.7)
2024-06-09 20:43:13,177.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 20:40:25', 176.2)
2024-06-09 20:43:13,204.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 20:40:25', 165.7)
2024-06-09 20:43:13,235.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 20:40:30', 176.2)
2024-06-09 20:43:13,269.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 20:40:30', 165.7)
2024-06-09 20:43:13,299.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 20:41:25', 176.7)
2024-06-09 20:43:13,333.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 20:41:25', 165.8)
2024-06-09 20:43:13,364.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 20:41:30', 176.7)
2024-06-09 20:43:13,394.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 20:41:30', 165.8)
2024-06-09 20:43:13,427.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 20:42:25', 177.2)
2024-06-09 20:43:13,462.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 20:42:25', 165.9)
2024-06-09 20:43:13,491.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 20:42:30', 177.2)
2024-06-09 20:43:13,522.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 20:42:30', 165.9)
2024-06-09 20:43:13,555.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 20:43:25', 177.7)
2024-06-09 20:43:13,581.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 20:43:25', 166.1)
2024-06-09 20:43:13,611.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 20:43:30', 177.7)
2024-06-09 20:43:13,643.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 20:43:30', 166.1)
2024-06-09 20:43:13,675.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 20:44:25', 178.2)
2024-06-09 20:43:13,705.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 20:44:25', 166.2)
2024-06-09 20:43:13,731.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 20:44:30', 178.2)
2024-06-09 20:43:13,757.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 20:44:30', 166.2)
2024-06-09 20:43:13,796.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 20:45:20', 178.6)
2024-06-09 20:43:13,827.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 20:45:20', 166.4)
2024-06-09 20:43:13,861.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 20:45:25', 178.7)
2024-06-09 20:43:13,889.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 20:45:25', 166.4)
2024-06-09 20:43:13,919.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 20:45:30', 178.7)
2024-06-09 20:43:13,942.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 20:45:30', 166.4)
2024-06-09 20:43:13,975.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 20:46:25', 179.2)
2024-06-09 20:43:14,001.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 20:46:25', 166.6)
2024-06-09 20:43:14,030.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 20:46:30', 179.2)
2024-06-09 20:43:14,059.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 20:46:30', 166.6)
2024-06-09 20:43:14,090.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 20:47:25', 179.7)
2024-06-09 20:43:14,120.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 20:47:25', 166.8)
2024-06-09 20:43:14,150.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 20:47:30', 179.7)
2024-06-09 20:43:14,177.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 20:47:30', 166.8)
2024-06-09 20:43:14,209.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 20:48:25', 180.2)
2024-06-09 20:43:14,239.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 20:48:25', 167.0)
2024-06-09 20:43:14,268.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 20:48:30', 180.2)
2024-06-09 20:43:14,291.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 20:48:30', 167.0)
2024-06-09 20:43:14,319.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 20:49:25', 180.8)
2024-06-09 20:43:14,342.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 20:49:25', 167.2)
2024-06-09 20:43:14,367.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 20:49:30', 180.8)
2024-06-09 20:43:14,389.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 20:49:30', 167.2)
2024-06-09 20:43:14,413.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 20:50:25', 181.2)
2024-06-09 20:43:14,435.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 20:50:25', 167.5)
2024-06-09 20:43:14,456.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 20:50:30', 181.2)
2024-06-09 20:43:14,479.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 20:50:30', 167.5)
2024-06-09 20:43:14,505.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 20:51:25', 181.7)
2024-06-09 20:43:14,528.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 20:51:25', 167.8)
2024-06-09 20:43:14,553.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 20:51:30', 181.7)
2024-06-09 20:43:14,575.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 20:51:30', 167.8)
2024-06-09 20:43:14,599.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 20:52:25', 182.1)
2024-06-09 20:43:14,627.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 20:52:25', 168.0)
2024-06-09 20:43:14,656.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 20:52:30', 182.1)
2024-06-09 20:43:14,685.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 20:52:30', 168.0)
2024-06-09 20:43:14,716.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 20:53:25', 182.6)
2024-06-09 20:43:14,746.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 20:53:25', 168.3)
2024-06-09 20:43:14,780.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 20:53:30', 182.6)
2024-06-09 20:43:14,813.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 20:53:30', 168.3)
2024-06-09 20:43:14,845.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 20:54:25', 183.1)
2024-06-09 20:43:14,874.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 20:54:25', 168.6)
2024-06-09 20:43:14,899.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 20:54:30', 183.1)
2024-06-09 20:43:14,932.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 20:54:30', 168.6)
2024-06-09 20:43:14,965.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 20:55:25', 183.5)
2024-06-09 20:43:15,001.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 20:55:25', 168.9)
2024-06-09 20:43:15,030.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 20:55:30', 183.5)
2024-06-09 20:43:15,059.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 20:55:30', 168.9)
2024-06-09 20:43:15,087.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 20:56:25', 184.0)
2024-06-09 20:43:15,113.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 20:56:25', 169.2)
2024-06-09 20:43:15,139.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 20:56:30', 184.0)
2024-06-09 20:43:15,169.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 20:56:30', 169.2)
2024-06-09 20:43:15,196.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 20:57:25', 184.5)
2024-06-09 20:43:15,224.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 20:57:25', 169.6)
2024-06-09 20:43:15,253.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 20:57:30', 184.5)
2024-06-09 20:43:15,279.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 20:57:30', 169.6)
2024-06-09 20:43:15,313.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 20:58:25', 184.9)
2024-06-09 20:43:15,344.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 20:58:25', 169.9)
2024-06-09 20:43:15,372.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 20:58:30', 184.9)
2024-06-09 20:43:15,400.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 20:58:30', 169.9)
2024-06-09 20:43:15,437.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 20:59:25', 185.3)
2024-06-09 20:43:15,463.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 20:59:25', 170.2)
2024-06-09 20:43:15,490.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 20:59:30', 185.3)
2024-06-09 20:43:15,519.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 20:59:30', 170.2)
2024-06-09 20:43:15,546.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:00:25', 185.7)
2024-06-09 20:43:15,570.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:00:25', 170.6)
2024-06-09 20:43:15,599.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:00:30', 185.7)
2024-06-09 20:43:15,630.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:00:30', 170.6)
2024-06-09 20:43:15,662.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:01:25', 186.0)
2024-06-09 20:43:15,689.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:01:25', 170.9)
2024-06-09 20:43:15,718.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:01:30', 186.0)
2024-06-09 20:43:15,742.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:01:30', 170.9)
2024-06-09 20:43:15,766.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:02:25', 186.3)
2024-06-09 20:43:15,797.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:02:25', 171.2)
2024-06-09 20:43:15,824.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:02:30', 186.3)
2024-06-09 20:43:15,846.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:02:30', 171.2)
2024-06-09 20:43:15,878.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:03:25', 186.6)
2024-06-09 20:43:15,909.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:03:25', 171.6)
2024-06-09 20:43:15,938.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:03:30', 186.6)
2024-06-09 20:43:15,970.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:03:30', 171.6)
2024-06-09 20:43:15,995.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:04:25', 187.0)
2024-06-09 20:43:16,029.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:04:25', 171.9)
2024-06-09 20:43:16,062.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:04:30', 187.0)
2024-06-09 20:43:16,091.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:04:30', 171.9)
2024-06-09 20:43:16,126.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:05:25', 187.4)
2024-06-09 20:43:16,151.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:05:25', 172.3)
2024-06-09 20:43:16,177.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:05:30', 187.4)
2024-06-09 20:43:16,207.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:05:30', 172.3)
2024-06-09 20:43:16,235.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:06:25', 187.7)
2024-06-09 20:43:16,270.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:06:25', 172.7)
2024-06-09 20:43:16,299.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:06:30', 187.7)
2024-06-09 20:43:16,330.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:06:30', 172.7)
2024-06-09 20:43:16,356.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:07:25', 188.1)
2024-06-09 20:43:16,387.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:07:25', 173.0)
2024-06-09 20:43:16,419.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:07:30', 188.1)
2024-06-09 20:43:16,449.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:07:30', 173.0)
2024-06-09 20:43:16,475.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:08:25', 188.4)
2024-06-09 20:43:16,505.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:08:25', 173.4)
2024-06-09 20:43:16,538.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:08:30', 188.4)
2024-06-09 20:43:16,570.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:08:30', 173.4)
2024-06-09 20:43:16,602.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:09:25', 188.6)
2024-06-09 20:43:16,634.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:09:25', 173.8)
2024-06-09 20:43:16,663.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:09:30', 188.6)
2024-06-09 20:43:16,691.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:09:30', 173.8)
2024-06-09 20:43:16,719.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:10:25', 189.0)
2024-06-09 20:43:16,744.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:10:25', 174.2)
2024-06-09 20:43:16,770.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:10:30', 189.0)
2024-06-09 20:43:16,791.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:10:30', 174.2)
2024-06-09 20:43:16,817.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:11:25', 189.2)
2024-06-09 20:43:16,841.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:11:25', 174.6)
2024-06-09 20:43:16,867.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:11:30', 189.2)
2024-06-09 20:43:16,887.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:11:30', 174.6)
2024-06-09 20:43:16,914.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:12:25', 189.5)
2024-06-09 20:43:16,940.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:12:25', 175.0)
2024-06-09 20:43:16,962.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:12:30', 189.5)
2024-06-09 20:43:16,980.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:12:30', 175.0)
2024-06-09 20:43:17,009.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:13:25', 189.7)
2024-06-09 20:43:17,037.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:13:25', 175.4)
2024-06-09 20:43:17,056.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:13:30', 189.7)
2024-06-09 20:43:17,081.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:13:30', 175.4)
2024-06-09 20:43:17,108.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:14:25', 190.1)
2024-06-09 20:43:17,132.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:14:25', 175.8)
2024-06-09 20:43:17,154.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:14:30', 190.1)
2024-06-09 20:43:17,181.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:14:30', 175.8)
2024-06-09 20:43:17,203.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:15:25', 190.3)
2024-06-09 20:43:17,231.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:15:25', 176.3)
2024-06-09 20:43:17,252.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:15:30', 190.3)
2024-06-09 20:43:17,274.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:15:30', 176.3)
2024-06-09 20:43:17,300.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:16:25', 190.7)
2024-06-09 20:43:17,326.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:16:25', 176.7)
2024-06-09 20:43:17,357.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:16:30', 190.7)
2024-06-09 20:43:17,380.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:16:30', 176.7)
2024-06-09 20:43:17,402.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:17:25', 191.0)
2024-06-09 20:43:17,430.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:17:25', 177.2)
2024-06-09 20:43:17,460.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:17:30', 191.0)
2024-06-09 20:43:17,491.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:17:30', 177.2)
2024-06-09 20:43:17,519.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:18:25', 191.3)
2024-06-09 20:43:17,549.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:18:25', 177.6)
2024-06-09 20:43:17,580.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:18:30', 191.3)
2024-06-09 20:43:17,615.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:18:30', 177.6)
2024-06-09 20:43:17,649.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:19:25', 191.5)
2024-06-09 20:43:17,676.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:19:25', 178.1)
2024-06-09 20:43:17,701.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:19:30', 191.5)
2024-06-09 20:43:17,734.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:19:30', 178.1)
2024-06-09 20:43:17,761.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:20:25', 191.8)
2024-06-09 20:43:17,788.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:20:25', 178.5)
2024-06-09 20:43:17,818.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:20:30', 191.8)
2024-06-09 20:43:17,850.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:20:30', 178.5)
2024-06-09 20:43:17,877.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:21:25', 192.1)
2024-06-09 20:43:17,908.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:21:25', 178.9)
2024-06-09 20:43:17,940.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:21:30', 192.1)
2024-06-09 20:43:17,973.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:21:30', 178.9)
2024-06-09 20:43:18,007.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:22:25', 192.3)
2024-06-09 20:43:18,034.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:22:25', 179.3)
2024-06-09 20:43:18,065.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:22:30', 192.3)
2024-06-09 20:43:18,094.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:22:30', 179.3)
2024-06-09 20:43:18,129.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:23:25', 192.6)
2024-06-09 20:43:18,156.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:23:25', 179.8)
2024-06-09 20:43:18,185.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:23:30', 192.6)
2024-06-09 20:43:18,214.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:23:30', 179.8)
2024-06-09 20:43:18,246.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:24:25', 192.8)
2024-06-09 20:43:18,277.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:24:25', 180.2)
2024-06-09 20:43:18,313.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:24:30', 192.8)
